Date,Open,High,Low,Close,Volume,symbol,Quote_Volume,Number_Of_Trades,funding_Rate,fetch_fear_greed,active_addresses,hash_rate,tx_count,miners_revenue,google_interest,time_frame,pct_change,log_return,Close_norm,sentiment_mix
2025-09-24,1016.86,1034.96,991.18,1018.81,1269789.63,BNB,1290502023.3917,1514985,2.3976666666666667e-05,44.0,,1082611043.2192645,522936.0,55101523.83746149,59,1d,0.19078151582798686,0.001905997590296133,0.5640730706945348,50.0
2025-09-25,1018.81,1020.33,940.0,946.49,1829247.42,BNB,1794388809.2204,2041967,3.883666666666667e-05,44.0,,956568711.0781472,452266.1142857143,54394042.38259282,59,1d,-7.0984776356729835,-0.07363015317310412,0.454618376644015,50.0
2025-09-26,946.49,966.66,932.67,961.28,1150083.93,BNB,1090254100.1584,1603585,2.014333333333333e-05,28.0,,956568711.0781472,452266.1142857143,54394042.38259282,55,1d,1.5626155585373391,0.01550532434245483,0.47700270912475595,38.8
2025-09-27,961.27,986.55,955.82,968.71,720769.92,BNB,699973612.6887,962117,0.0,33.0,,1096762821.5620005,526116.0,57571424.46552212,55,1d,0.7729277629827003,0.007699559796846832,0.48824784707823177,41.8
2025-09-28,968.71,993.58,963.06,993.09,595352.82,BNB,580610432.0575,829038,0.0,37.0,,956568711.0781472,452266.1142857143,54394042.38259282,63,1d,2.516749078671632,0.024856004886700103,0.525146428949798,47.400000000000006
2025-09-29,993.1,1036.78,991.41,1030.43,1129524.54,BNB,1143412466.1754,1390444,5.3603333333333336e-05,50.0,,956568711.0781472,452266.1142857143,54394042.38259282,64,1d,3.7599814719713187,0.03691017545388336,0.581659679445462,55.6
2025-09-30,1030.43,1034.5,993.2,1008.77,931826.35,BNB,943040707.9998,1218923,3.7113333333333336e-05,50.0,,1139218156.5902066,555361.0,59806339.233965605,60,1d,-2.10203507273663,-0.021244423927507323,0.5488777564209284,54.0
2025-10-01,1008.77,1036.56,1003.44,1026.85,816777.34,BNB,833790603.3423,1153071,0.0,49.0,,956568711.0781472,452266.1142857143,54394042.38259282,64,1d,1.7922816895823646,0.017764096880518658,0.5762414299335583,55.0
2025-10-02,1026.85,1100.34,1023.08,1090.91,1310435.13,BNB,1384850279.0479,1731053,0.0,64.0,,956568711.0781472,452266.1142857143,54394042.38259282,59,1d,6.238496372401059,0.06051634651865102,0.6731947996912507,62.0
2025-10-03,1090.91,1193.39,1084.5,1190.39,2605397.95,BNB,2956935475.763,3055912,0.0001132866666666,63.0,,884796047.8241848,387726.0,45203497.90500219,74,1d,9.118992400839666,0.08726877420115536,0.8237555431114073,67.4
2025-10-04,1190.39,1191.11,1138.0,1151.46,1283105.97,BNB,1487982394.092,1743211,5.649666666666667e-05,71.0,,956568711.0781472,452266.1142857143,54394042.38259282,62,1d,-3.2703567738304296,-0.033250282147697395,0.7648358633632499,67.4
2025-10-05,1151.45,1189.9,1144.0,1167.98,1238983.69,BNB,1444322720.4998,1734542,1.5356666666666665e-05,74.0,,956568711.0781472,452266.1142857143,54394042.38259282,63,1d,1.4347002935403808,0.014245058595685079,0.7898385119489051,69.6
2025-10-06,1167.99,1240.26,1162.27,1223.97,2323760.06,BNB,2814594837.6956,2622998,3.575e-05,71.0,,922287405.7828364,431274.0,48326772.4491213,75,1d,4.793746468261451,0.04682391301408377,0.8745781181420551,72.6
2025-10-07,1223.95,1362.91,1203.33,1305.33,4867481.93,BNB,6262624123.7687,5303614,2.0836666666666667e-05,70.0,,956568711.0781472,452266.1142857143,54394042.38259282,100,1d,6.647221745631016,0.06435620838490196,0.9977146489488898,82.0
2025-10-08,1305.32,1335.32,1264.28,1306.84,2875136.17,BNB,3748365447.4061,3433949,0.0,60.0,,956568711.0781472,452266.1142857143,54394042.38259282,91,1d,0.11567955995801515,0.0011561270271020082,1.0,72.4
2025-10-09,1306.84,1319.99,1225.55,1256.16,3108910.81,BNB,3952621384.4281,3451259,0.0,70.0,,899792591.007645,367782.0,46140046.75896492,78,1d,-3.878056992439771,-0.039552560930038214,0.923296959423668,73.2
2025-10-10,1256.16,1279.14,823.6,1102.85,4617167.72,BNB,5372102191.3203,4883566,0.0,64.0,,956568711.0781472,452266.1142857143,54394042.38259282,67,1d,-12.204655457903469,-0.1301617101913487,0.6912657212477108,65.2
2025-10-11,1102.99,1183.13,1075.01,1134.93,2439410.5,BNB,2747117482.2003,3772705,9.2e-07,27.0,,956568711.0781472,452266.1142857143,54394042.38259282,67,1d,2.9088271297094126,0.028673236746175904,0.7398180800024218,43.0
2025-10-12,1134.95,1320.97,1107.1,1302.92,3385048.28,BNB,4178138345.3521,4429200,-1.777e-05,24.0,,1087249380.8009045,463487.0,52631008.27803633,76,1d,14.801793943238795,0.1380369244585441,0.9940671681322176,44.8
2025-10-13,1302.92,1374.61,1250.01,1293.71,4181705.38,BNB,5470069933.4579,5504044,-0.0001018966666666,38.0,,956568711.0781472,452266.1142857143,54394042.38259282,85,1d,-0.7068737911767431,-0.0070938398020009286,0.9801280401979631,56.8
2025-10-14,1293.7,1317.02,1142.79,1208.03,4103220.59,BNB,4966235292.122,5086961,-0.0001481433333333,38.0,,956568711.0781472,452266.1142857143,54394042.38259282,74,1d,-6.6228134589668475,-0.06852312603783892,0.8504532865164288,52.400000000000006
2025-10-15,1208.03,1223.09,1148.53,1163.09,1825758.36,BNB,2159772744.2039,2755006,-6.811666666666666e-05,34.0,,956568711.0781472,452266.1142857143,56483930.76401499,65,1d,-3.7201062887511127,-0.03791067702845263,0.7824376068893496,46.4
2025-10-16,1163.09,1195.59,1121.82,1144.65,1969968.75,BNB,2296497694.9907,2921624,0.0,28.0,,956568711.0781472,452266.1142857143,54394042.38259282,57,1d,-1.5854319098263958,-0.015981343191272215,0.754529081470495,39.6
2025-10-17,1144.65,1156.69,1021.0,1070.3,2898853.83,BNB,3106468459.6011,3859462,-5.593e-05,22.0,,956568711.0781472,452266.1142857143,54394042.38259282,58,1d,-6.495435285895268,-0.06715993041342214,0.6420020280598732,36.400000000000006
2025-10-18,1070.3,1130.98,1068.43,1092.0,1289524.19,BNB,1417897068.7017,2037546,-7.269999999999999e-05,23.0,,956568711.0781472,452266.1142857143,55526576.457383774,56,1d,2.0274689339437657,0.02007189431452054,0.6748444901850984,36.2
