Date,Open,High,Low,Close,Volume,symbol,Quote_Volume,Number_Of_Trades,funding_Rate,fetch_fear_greed,hash_rate,tx_count,miners_revenue,time_frame,pct_change,log_return,Close_norm
2023-10-30,32.828,35.409,32.256,34.958,39343996.0,SOL,1347145479.934,1896987,9.792e-05,68.0,482540025.495944,463202.0,35089903.5789379,1d,6.494851641991106,0.0629264566031509,0.0991612516522905
2023-10-31,34.958,38.619,34.832,38.372,51827939.0,SOL,1885858489.843,2520840,8.237333333333334e-05,66.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,9.766004920189951,0.0931806860428064,0.1127130115154233
2023-11-01,38.373,46.8,37.759,41.204,128999836.0,SOL,5312567511.327,6554793,-0.00013171,66.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,7.380381528197644,0.0712073120657458,0.1239545416655089
2023-11-02,41.203,44.559,38.646,40.251,93896013.0,SOL,3914225130.295,4703770,0.0001,72.0,447130946.6720681,403541.0,33351243.13283544,1d,-2.3128822444422936,-0.0234004907450027,0.1201716397470655
2023-11-03,40.248,40.315,37.917,39.497,60242220.0,SOL,2354990965.507,2962822,0.0001,65.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,-1.8732453852078117,-0.0189101286207558,0.1171786617339425
2023-11-04,39.497,42.785,39.035,42.422,41620866.0,SOL,1722886849.284,2196841,0.0001,68.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,7.405625743727362,0.0714423759413361,0.1287893523020923
2023-11-05,42.422,42.896,40.0,41.167,27154611.0,SOL,1126256881.862,1456937,0.0001,70.0,506127391.02463263,673375.0,38240754.28128319,1d,-2.958370656734699,-0.0300301310638922,0.1238076713916554
2023-11-06,41.167,42.241,39.656,42.181,30320575.0,SOL,1230762608.546,1591365,0.0001176199999999,74.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,2.463137950299976,0.0243329181549126,0.1278327107886139
2023-11-07,42.18,45.0,40.087,42.976,53089394.0,SOL,2242427731.442,2808578,0.0001352633333333,68.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,1.88473483321876,0.0186719376527821,0.1309884369430341
2023-11-08,42.976,43.913,42.27,43.142,29049408.0,SOL,1252652663.61,1575810,0.00012381,66.0,462656326.7648482,583201.0,37138019.60283096,1d,0.3862620997766353,0.0038551802316981,0.1316473684419446
2023-11-09,43.138,49.0,40.912,45.305,78924104.0,SOL,3596384464.974,3847720,0.0001602966666666,69.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,5.0136757683927335,0.0489204011014987,0.140233325262084
2023-11-10,45.305,57.573,45.055,56.679,79240437.0,SOL,4033379572.199,4890131,0.0001229899999999,70.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,25.105396755325017,0.2239863700852666,0.1853820413380279
2023-11-11,56.679,64.036,53.538,56.409,92327880.0,SOL,5374392642.516,6301798,0.0001688466666666,70.0,496812162.9689646,627529.0,42293293.39069208,1d,-0.4763669083787669,-0.0047750515178434,0.1843102852855833
2023-11-12,56.409,61.943,54.48,56.315,60960749.0,SOL,3537448710.468,4715418,0.0002825466666666,73.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,-0.1666400751653141,-0.0016677907417873,0.1839371554006581
2023-11-13,56.315,59.959,51.554,51.662,68959890.0,SOL,3870034753.378,4972840,0.0003123966666666,72.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,-8.262452277368372,-0.0862384279084979,0.1654672260968629
2023-11-14,51.661,58.191,51.166,56.849,67282542.0,SOL,3689371085.505,4836015,0.0002819233333333,69.0,443696225.3786205,523422.0,34961118.48011874,1d,10.040261701056874,0.0956761283011584,0.1860568507043819
