Date,Open,High,Low,Close,Volume,symbol,Quote_Volume,Number_Of_Trades,funding_Rate,fetch_fear_greed,hash_rate,tx_count,miners_revenue,time_frame
2023-03-14,1673.91,1779.05,1655.0,1699.93,9038833.861,ETH,15496848069.26033,6100882,0.0001,56.0,316085306.6945542,327892.0,23955889.051380202,1d
2023-03-15,1699.93,1718.34,1611.63,1649.81,7616093.701,ETH,12666499395.59632,5456820,0.00020031333333333333,50.0,,,,1d
2023-03-16,1649.82,1693.0,1632.0,1672.56,4599500.477,ETH,7617308540.09723,3550128,0.0001,52.0,,,,1d
2023-03-17,1672.57,1801.22,1661.57,1789.21,6694758.759,ETH,11584029077.18723,4937836,7.301666666666668e-05,51.0,318250274.5486265,338823.0,25280852.552496247,1d
2023-03-18,1789.21,1846.15,1745.0,1758.52,5475097.503,ETH,9841499219.83983,4078321,0.0001,64.0,,,,1d
2023-03-19,1758.52,1841.96,1757.8,1779.99,4626069.971,ETH,8310885359.15003,3339465,0.0001,63.0,,,,1d
2023-03-20,1779.98,1803.37,1722.1,1731.71,5373050.445,ETH,9477798166.4006,3921342,9.398e-05,66.0,333405049.5271326,341288.0,27627804.86632807,1d
2023-03-21,1731.71,1836.0,1716.0,1800.14,5619744.412,ETH,10019890870.83099,4147413,6.902333333333334e-05,68.0,,,,1d
2023-03-22,1800.13,1819.4,1709.0,1733.61,6034436.316,ETH,10708921360.87074,4700861,3.984333333333333e-05,62.0,,,,1d
2023-03-23,1733.61,1860.0,1728.5,1813.27,5198586.173,ETH,9324634529.86897,3888063,5.994333333333334e-05,57.0,398152679.74955547,295245.0,34269759.33971421,1d
2023-03-24,1813.26,1818.17,1720.0,1748.77,4912493.752,ETH,8679521189.99405,4244423,0.0001,61.0,,,,1d
2023-03-25,1748.77,1763.7,1712.02,1741.02,2338463.552,ETH,4073640165.89135,2328183,8.856666666666666e-06,64.0,,,,1d
2023-03-26,1741.02,1800.0,1738.29,1772.63,2889759.744,ETH,5109438055.6122,2541762,2.0696666666666664e-05,64.0,335318120.4383279,261243.0,25539403.027980726,1d
2023-03-27,1772.63,1779.79,1684.0,1714.35,4306582.468,ETH,7455510896.43108,3461394,3.596666666666667e-06,64.0,,,,1d
2023-03-28,1714.34,1797.19,1700.55,1772.09,4167114.123,ETH,7259377635.49757,3058865,2.8576666666666664e-05,59.0,,,,1d
